game_name,game_description_snippet,game_price,found_game_price,all_language_reviews_type,all_language_reviews_count,has_russian_reviews,all_russian_reviews_type,all_russian_reviews_count,first_release_date,genres,total_rating,total_rating_count,popularity_igdb,reviews_score,russian_reviews_score,has_external_platform
IDEA,"IDEA is a game about discovering and sharing. Explore gorgeous landscapes, roll down highways and stumble upon welcoming cottages and abandoned dumpsters. Help your ideas find their way – and share them with the world when they stop, before beginning your journey anew.",200.0,1.0,Смешанные,26.0,0.0,Отзывы отсутствуют,0.0,2023-03-09,"Platform, Puzzle, Adventure, Arcade",60.0,1.0,4.660476518e-06,5.0,0.0,True
Kumoon : Ballistic Physics Puzzle,Завязанная на движении предметов игра-головоломка для всех возрастов. Не содержит сцен насилия и переведена на 26 языков.,,0.0,Смешанные,35.0,0.0,Отзывы отсутствуют,0.0,2015-11-10,"Shooter, Platform, Puzzle, Simulator",55.0,2.0,7.83934977e-07,5.0,0.0,False
NEW LIFE,"You start a new life in a new town, and your main objective is to get money to make a living. You can start looking for a job like as a delivery driver or become a police officer. If you prefer making money without fearing the consequences, you can start dealing with drugs, robbing gangs or rob a liquor store.",289.0,1.0,Очень отрицательные,141.0,0.0,Отзывы отсутствуют,0.0,2019-08-12,"Role-playing (RPG), Simulator, Adventure",30.0,0.0,1.553492173e-06,2.0,0.0,False
Monopolka,Стандартная монополия,42.0,1.0,Смешанные,30.0,0.0,Отзывы отсутствуют,0.0,2017-10-11,UNDEFINED,50.0,1.0,7.83934977e-07,5.0,0.0,False
LOST ORBIT,"Stranded after his ship is destroyed in deep space, Harrison, a lowly maintenance worker and our hero, must struggle to find his way home... Dodge, boost and die your way through space! Explore 4 solar systems with a surly robot sidekick in this deep and deadly dodge 'em up!",289.0,1.0,Положительные,32.0,0.0,Отзывы отсутствуют,0.0,2015-05-12,Adventure,73.16666666666666,3.0,7.83934977e-07,6.0,0.0,True
Carpe Diem: Reboot,Just because it crashed doesn't mean it's over,240.0,1.0,Очень положительные,110.0,0.0,Отзывы отсутствуют,0.0,2017-09-29,Adventure,70.0,0.0,2.33742715e-06,8.0,0.0,True
Tryst,"Tryst — соревновательная стратегия в реальном времени, отличающаяся от игр подобного жанра уникальным, невероятно быстрым игровым процессом.",,0.0,В основном отрицательные,44.0,0.0,Отзывы отсутствуют,0.0,2012-09-14,"Music, Platform, Puzzle, Real Time Strategy (RTS), Strategy",30.0,1.0,5.444411495e-06,3.0,0.0,False
The Rivers of Alice - Extended Version,"Сюрреалистичная приключенческая игра в стиле «укажи и выбери», The Rivers of Alice: Extended Version отправит вас в путешествие по пути самопознания и просветления, в котором игроку предстоит помочь Алисе справиться с повседневными страхами ее жизни: ленью, завистью и несправедливостью, проявляющимися в виде загадочных персонажей и голово",200.0,1.0,В основном положительные,54.0,0.0,Отзывы отсутствуют,0.0,2015-09-24,"Puzzle, Adventure",60.0,1.0,3.905297105e-06,7.0,0.0,False
Trulon: The Shadow Engine,"In a world of steampunk and magic you take the role of Gladia, a monster huntress set on a quest to find a cure to the disease that is spreading across Tripudia. Trulon combines adventure RPG elements with a unique card combat system.",710.0,1.0,Смешанные,35.0,0.0,Отзывы отсутствуют,0.0,2016-03-01,"Role-playing (RPG), Strategy, Turn-based strategy (TBS)",49.83333333333333,3.0,5.444411495e-06,5.0,0.0,False
iaidoka_interlude,"A pseudo 8-bit action platformer taking a bit of inspiration from film-noir and samurai dramas, iaidoka_interlude applies a few parkour and fighting game influences to mix up familiarity with a little uniquity.",42.0,1.0,В основном положительные,69.0,0.0,Отзывы отсутствуют,0.0,2015-04-24,UNDEFINED,50.0,1.0,6.2283464730000005e-06,7.0,0.0,False
Bird Assassin,Birds murdered your Pa! His final wishes are for vengeance. Take your Pa's rifle and kill as many birds as you can to avenge his death. Battle a variety of enemies and bosses on your quest to kill the bird that murdered your Pa.,82.0,1.0,Очень положительные,248.0,0.0,Отзывы отсутствуют,0.0,2011-02-08,"Shooter, Adventure",80.0,0.0,0.0,8.0,0.0,False
Gachimuchi Reloaded,♂DO♂YOU♂LIKE♂WHAT♂YOU♂SEE﻿?,120.0,1.0,Очень положительные,197.0,0.0,Отзывы отсутствуют,0.0,2018-02-14,Adventure,70.0,0.0,2.33742715e-06,8.0,0.0,False
Sumeru,"Это 2D физическая игра. Вы можете помочь ""Юн"", чтобы уйти от шумерского мира, нарисовав мост через скалы, высокочастотным подъем по лестнице, молоток, чтобы сломать дверь и т.д. Есть шесть уровней, а именно ""Dreamland"", ""лес"", ""лед"", ""город"", ""гора"" и ""последняя...",102.0,1.0,В основном положительные,134.0,0.0,Отзывы отсутствуют,0.0,2016-09-21,Adventure,70.0,1.0,5.444411495e-06,7.0,0.0,False
The Waste Land,"The Waste Land, a ""metroidvania"" style side-scroller inspired by T.S. Eliot’s poem of the same name, puts players in the role of a fallen king who must find his way to right the wrongs caused by his own failings.",259.0,1.0,Смешанные,88.0,0.0,Отзывы отсутствуют,0.0,2014-09-16,Adventure,50.0,0.0,5.473167059e-06,5.0,0.0,False
Pro Gamer Manager 2,"Pro Gamer Manager 2 is an e-sport simulator game. Create, manage and compete with your own team of Pro Gamers. Conquer all obstacles and become the number one team in the world!",419.0,1.0,Очень отрицательные,143.0,0.0,Отзывы отсутствуют,0.0,2018-12-31,"Simulator, Sport, Strategy",20.0,0.0,0.0,2.0,0.0,True
The Minims,"An adventure game in the vein of point and click games, about a personal journey of an endearing creature of the Minim species.",280.0,1.0,Смешанные,11.0,0.0,Отзывы отсутствуют,0.0,2016-04-01,"Point-and-click, Adventure",55.0,2.0,0.0,5.0,0.0,False
Achievement Lurker: We Give Up!,"The land of Zyorzia is under attack and mutated from a Virus. The world is not the same as before as time and space itself has been disrupted, pathways have been constructed and visible to the humans. The dimensions have converged and the stars have aligned.",61.0,1.0,Очень положительные,147.0,0.0,Отзывы отсутствуют,0.0,2018-01-11,"Role-playing (RPG), Adventure",50.0,0.0,7.83934977e-07,8.0,0.0,False
Miles & Kilo,"В этом быстром, веселом платформере вас ждут приключения на чудо-острове.",195.0,1.0,Очень положительные,67.0,0.0,Отзывы отсутствуют,0.0,2017-11-30,"Platform, Adventure, Arcade",80.0,3.0,3.890919322e-06,8.0,0.0,False
In The Shadows,"Погрузитесь в мир детских фантазий, полный секретов и воспоминаний, которые буквально рвутся наружу! В этой платформенной головоломке вы встретитесь с тенями, внешность которых обманчива. Во тьме рыщут монстры, и ваш единственный шанс выбраться из нее – отпугивать их с помощью света, заставляя превращаться в полезные предметы!",590.0,1.0,Положительные,35.0,0.0,Отзывы отсутствуют,0.0,2017-10-20,"Platform, Puzzle, Adventure, Arcade",70.0,1.0,8.551395841e-06,6.0,0.0,False
Hellenica,"In this puzzle RPG, explore a steam-powered ancient Greece as Artemis' bear warrior on a mythological quest of technology and magic. Push, toss, and bounce friend and foe, and use the environment to your advantage. You choose the battles, allies, and plots you encounter.",259.0,1.0,Смешанные,44.0,0.0,Отзывы отсутствуют,0.0,2017-01-23,"Role-playing (RPG), Strategy, Turn-based strategy (TBS)",65.0,1.0,7.83934977e-07,5.0,0.0,True
Selknam Defense,Selknam Defense is more than an exceptional strategy game. It’s a gateway to the past that puts a nation’s destiny into your control. Do you have the skills to alter history and save the Selknam?,129.0,1.0,Смешанные,33.0,0.0,Отзывы отсутствуют,0.0,2014-07-25,"Real Time Strategy (RTS), Strategy",49.0,2.0,1.553492173e-06,5.0,0.0,False
Zero-G,"Zero-G is a futuristic sports game in zero gravity inspired by Speed Ball and Enders Game. Set out on a 1-3 player cooperative campaign to become the champions of the solar system, or engage in 2-6 player competitive matches.",30.0,1.0,Положительные,26.0,0.0,Отзывы отсутствуют,0.0,2017-01-13,Sport,60.0,1.0,6.5578330110000006e-06,6.0,0.0,False
Wayward Manor,"Neil Gaiman & Wayward Manor invite you to jump into the afterlife of a disgruntled ghost, trying to reclaim his house from its newfound owners.",169.0,1.0,Смешанные,26.0,0.0,Отзывы отсутствуют,0.0,2014-07-15,"Puzzle, Adventure",54.75,2.0,1.567869955e-06,5.0,0.0,False
Lithium: Inmate 39,"«Lithium Inmate 39» - это игра формата 3D-головоломки жанра ужастик. Она рассказывает историю пациента, который должен найти путь назад в свое прошлое, познать его и получить ответы, чтобы понять, что происходит в его сознании.",,0.0,Смешанные,31.0,0.0,Отзывы отсутствуют,0.0,2016-10-25,"Puzzle, Strategy, Adventure",60.0,2.0,1.553492173e-06,5.0,0.0,False
DarkSpace 暗宇战纪,"DarkSpace is an old school turn-based tactics game in space with fully customizable ship refitting system, to let players experiment and define the unit's key stats and functionality. Your ship design will give you much more strategy options that you can only imagine but never try before.",,0.0,Недостаточно информации,5.0,0.0,Отзывы отсутствуют,0.0,2019-08-23,"Simulator, Strategy",72.0,1.0,0.0,0.0,0.0,False
Quest of Vidhuraa,Hard Platformer Game? No. Very Hard Platformer Game.,30.0,1.0,Недостаточно информации,9.0,0.0,Отзывы отсутствуют,0.0,2018-04-27,Adventure,70.0,1.0,7.83934977e-07,0.0,0.0,False
Pizza Connection,"Пеките пиццу, пока горячо, и ваш бизнес вырастет как на дрожжах наперекор суровым конкурентам, нечистоплотным чиновникам и местной мафии. Pizza Connection — юмористическая деловая стратегия, в которой вам предстоит своими руками создать империю сыра и пепперони. Попробуйте перченую-крученую жизнь владельца пиццерии!",240.0,1.0,В основном положительные,67.0,0.0,Отзывы отсутствуют,0.0,1994-12-31,"Simulator, Strategy",72.97454305569465,10.0,4.334850151e-05,7.0,0.0,False
Data Jammers: FastForward,"You are a Data Jammer, an elite virtual commando tasked with one purpose: Infiltrate the virtual Vaults of Ouroboros, the Military Industrial Complex, and take down The System!",0.0,1.0,Смешанные,104.0,0.0,Отзывы отсутствуют,0.0,2011-09-01,Arcade,70.0,0.0,4.6748543e-06,5.0,0.0,True
Vehicle Simulator,"Vehicle Simulator is an open world flying/sailing simulator with accurate physics and dynamics, simulating well the various boats, planes and land vehicles included. The game allows the user to modify and experiment with scenery making and vehicle design by way of extreme modability, with a large library of existing mods and add-ons.",1200.0,1.0,Очень положительные,266.0,0.0,Отзывы отсутствуют,0.0,2015-12-09,Simulator,60.0,0.0,4.206028079e-06,8.0,0.0,False
No One But You,"A Visual Novel/Dating Sim about Hideaki who has moved from his small village to a much larger town, Okutama.",259.0,1.0,Недостаточно информации,4.0,0.0,Отзывы отсутствуют,0.0,2016-01-19,"Simulator, Adventure, Visual Novel",80.0,1.0,3.106984346e-06,0.0,0.0,True
The Great Gatsby: Secret Treasure,Immerse yourself in an adventure full of puzzles and hidden object scenes entwined with Gatsby’s devoted love and criminal dealings in The Great Gatsby: Secret Treasure!,149.0,1.0,В основном положительные,48.0,0.0,Отзывы отсутствуют,0.0,2017-05-19,Adventure,60.0,1.0,1.567869955e-06,7.0,0.0,False
